category,Indicateur,Item Code,Item,Element Code,Element,Unit,Flag
Food Supply,2923..646,2923,Spices,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2923..664,2923,Spices,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2924..641,2924,Alcoholic Beverages,641,Food supply quantity (tonnes),tonnes,A
Food Supply,2924..645,2924,Alcoholic Beverages,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2924..646,2924,Alcoholic Beverages,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2924..664,2924,Alcoholic Beverages,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2928..641,2928,Miscellaneous,641,Food supply quantity (tonnes),tonnes,A
Food Supply,2928..645,2928,Miscellaneous,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2928..646,2928,Miscellaneous,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2928..664,2928,Miscellaneous,664,Food supply (kcal/capita/day),kcal/capita/day,Fc
Food Supply,2928..674,2928,Miscellaneous,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2943..641,2943,Meat,641,Food supply quantity (tonnes),tonnes,A
Food Supply,2943..646,2943,Meat,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2943..684,2943,Meat,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2945..641,2945,Offals,641,Food supply quantity (tonnes),tonnes,A
Food Supply,2945..646,2945,Offals,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2946..641,2946,Animal fats,641,Food supply quantity (tonnes),tonnes,A
Food Supply,2946..645,2946,Animal fats,645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2946..646,2946,Animal fats,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2946..674,2946,Animal fats,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2948..641,2948,Milk - Excluding Butter,641,Food supply quantity (tonnes),tonnes,A
Food Supply,2948..646,2948,Milk - Excluding Butter,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2949..641,2949,Eggs,641,Food supply quantity (tonnes),tonnes,A
Food Supply,2949..646,2949,Eggs,646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2949..674,2949,Eggs,674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2949..684,2949,Eggs,684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2960..641,2960,"Fish, Seafood",641,Food supply quantity (tonnes),tonnes,A
Food Supply,2960..645,2960,"Fish, Seafood",645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2960..646,2960,"Fish, Seafood",646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2960..674,2960,"Fish, Seafood",674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2961..641,2961,"Aquatic Products, Other",641,Food supply quantity (tonnes),tonnes,A
Food Supply,2961..645,2961,"Aquatic Products, Other",645,Food supply quantity (kg/capita/yr),kg,Fc
Food Supply,2961..646,2961,"Aquatic Products, Other",646,Food supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2961..674,2961,"Aquatic Products, Other",674,Protein supply quantity (g/capita/day),g/capita/day,Fc
Food Supply,2961..684,2961,"Aquatic Products, Other",684,Fat supply quantity (g/capita/day),g/capita/day,Fc
Inputs,1309..5161,1309,Insecticides,5161,Use,tonnes of active ingredients,Q
Inputs,1311..5161,1311,Organo-Phosphates,5161,Use,tonnes of active ingredients,Q
Inputs,1312..5161,1312,Carbamates Insecticides,5161,Use,tonnes of active ingredients,Q
Inputs,1313..5161,1313,Pyrethroids,5161,Use,tonnes of active ingredients,Q
Inputs,1315..5161,1315,Other Insecticides,5161,Use,tonnes of active ingredients,Q
Inputs,1320..5161,1320,Herbicides,5161,Use,tonnes of active ingredients,Q
Inputs,1321..5161,1321,Phenoxy Hormone Products,5161,Use,tonnes of active ingredients,Q
Inputs,1322..5161,1322,Triazines,5161,Use,tonnes of active ingredients,Q
Inputs,1323..5161,1323,Amides,5161,Use,tonnes of active ingredients,Q
Inputs,1327..5161,1327,Other Herbicides,5161,Use,tonnes of active ingredients,Q
Inputs,1331..5161,1331,Fungicides&Bactericides,5161,Use,tonnes of active ingredients,Q
Inputs,1332..5161,1332,Inorganics,5161,Use,tonnes of active ingredients,Q
Inputs,1333..5161,1333,Dithiocarbamates,5161,Use,tonnes of active ingredients,Q
Inputs,1334..5161,1334,Benzimidazoles,5161,Use,tonnes of active ingredients,Q
Inputs,1335..5161,1335,"Triazoles, Diazoles",5161,Use,tonnes of active ingredients,Q
Inputs,1337..5161,1337,Other Fungicides,5161,Use,tonnes of active ingredients,Q
Inputs,1341..5161,1341,Plant Growth Regulators,5161,Use,tonnes of active ingredients,Q
Inputs,1345..5161,1345,Rodenticides,5161,Use,tonnes of active ingredients,Q
Inputs,1356..5161,1356,Plant Growth Regulators,5161,Use,tonnes of active ingredients,Q
Inputs,1357..5622,1357,Pesticides,5622,Import Value,1000 US$,F
Inputs,1357..5922,1357,Pesticides,5922,Export Value,1000 US$,Fm
Inputs,1360..5157,1360,Nitrogenous fertilizers,5157,Consumption,tonnes,A
Inputs,1360..5510,1360,Nitrogenous fertilizers,5510,Production,tonnes,A
Inputs,1360..5610,1360,Nitrogenous fertilizers,5610,Import Quantity,tonnes,A
Inputs,1360..5622,1360,Nitrogenous fertilizers,5622,Import Value,1000 US$,Qm
Inputs,1360..5751,1360,Nitrogenous fertilizers,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1360..5910,1360,Nitrogenous fertilizers,5910,Export Quantity,tonnes,A
Inputs,1360..5922,1360,Nitrogenous fertilizers,5922,Export Value,1000 US$,Qm
Inputs,1361..5157,1361,Ammonium Sulphate,5157,Consumption,tonnes,A
Inputs,1361..5510,1361,Ammonium Sulphate,5510,Production,tonnes,A
Inputs,1361..5610,1361,Ammonium Sulphate,5610,Import Quantity,tonnes,A
Inputs,1361..5751,1361,Ammonium Sulphate,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1361..5910,1361,Ammonium Sulphate,5910,Export Quantity,tonnes,A
Inputs,1362..5157,1362,Ammonium Nitrate,5157,Consumption,tonnes,NR
Inputs,1362..5510,1362,Ammonium Nitrate,5510,Production,tonnes,NR
Inputs,1362..5610,1362,Ammonium Nitrate,5610,Import Quantity,tonnes,NR
Inputs,1362..5751,1362,Ammonium Nitrate,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1362..5910,1362,Ammonium Nitrate,5910,Export Quantity,tonnes,NR
Inputs,1363..5157,1363,Ammonium SulphateNitrate,5157,Consumption,tonnes,A
Inputs,1363..5510,1363,Ammonium SulphateNitrate,5510,Production,tonnes,A
Inputs,1363..5610,1363,Ammonium SulphateNitrate,5610,Import Quantity,tonnes,A
Inputs,1363..5751,1363,Ammonium SulphateNitrate,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1363..5910,1363,Ammonium SulphateNitrate,5910,Export Quantity,tonnes,A
Inputs,1364..5157,1364,Sodium Nitrate,5157,Consumption,tonnes,NR
Inputs,1364..5510,1364,Sodium Nitrate,5510,Production,tonnes,NR
Inputs,1364..5610,1364,Sodium Nitrate,5610,Import Quantity,tonnes,NR
Inputs,1364..5751,1364,Sodium Nitrate,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1364..5910,1364,Sodium Nitrate,5910,Export Quantity,tonnes,NR
Inputs,1365..5157,1365,Calcium Nitrate,5157,Consumption,tonnes,A
Inputs,1365..5510,1365,Calcium Nitrate,5510,Production,tonnes,A
Inputs,1365..5610,1365,Calcium Nitrate,5610,Import Quantity,tonnes,A
Inputs,1365..5751,1365,Calcium Nitrate,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1365..5910,1365,Calcium Nitrate,5910,Export Quantity,tonnes,A
Inputs,1366..5157,1366,Calcium Cyanamide,5157,Consumption,tonnes,A
Inputs,1366..5510,1366,Calcium Cyanamide,5510,Production,tonnes,A
Inputs,1366..5610,1366,Calcium Cyanamide,5610,Import Quantity,tonnes,A
Inputs,1366..5751,1366,Calcium Cyanamide,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1366..5910,1366,Calcium Cyanamide,5910,Export Quantity,tonnes,A
Inputs,1367..5157,1367,Urea,5157,Consumption,tonnes,NR
Inputs,1367..5510,1367,Urea,5510,Production,tonnes,NR
Inputs,1367..5610,1367,Urea,5610,Import Quantity,tonnes,NR
Inputs,1367..5751,1367,Urea,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1367..5910,1367,Urea,5910,Export Quantity,tonnes,NR
Inputs,1368..5157,1368,Ammonium Phosphate (N),5157,Consumption,tonnes,A
Inputs,1368..5510,1368,Ammonium Phosphate (N),5510,Production,tonnes,A
Inputs,1368..5610,1368,Ammonium Phosphate (N),5610,Import Quantity,tonnes,A
Inputs,1368..5751,1368,Ammonium Phosphate (N),5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1368..5910,1368,Ammonium Phosphate (N),5910,Export Quantity,tonnes,A
Inputs,1369..5157,1369,Other Nitrogenous Fert,5157,Consumption,tonnes,A
Inputs,1369..5510,1369,Other Nitrogenous Fert,5510,Production,tonnes,A
Inputs,1369..5610,1369,Other Nitrogenous Fert,5610,Import Quantity,tonnes,A
Inputs,1369..5751,1369,Other Nitrogenous Fert,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1369..5910,1369,Other Nitrogenous Fert,5910,Export Quantity,tonnes,A
Inputs,1370..5157,1370,Other Complex Fert (N),5157,Consumption,tonnes,A
Inputs,1370..5510,1370,Other Complex Fert (N),5510,Production,tonnes,A
Inputs,1370..5610,1370,Other Complex Fert (N),5610,Import Quantity,tonnes,A
Inputs,1370..5751,1370,Other Complex Fert (N),5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1370..5910,1370,Other Complex Fert (N),5910,Export Quantity,tonnes,A
Inputs,1372..5157,1372,Calcium Ammonium Nitrate,5157,Consumption,tonnes,A
Inputs,1372..5510,1372,Calcium Ammonium Nitrate,5510,Production,tonnes,A
Inputs,1372..5610,1372,Calcium Ammonium Nitrate,5610,Import Quantity,tonnes,A
Inputs,1372..5751,1372,Calcium Ammonium Nitrate,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1372..5910,1372,Calcium Ammonium Nitrate,5910,Export Quantity,tonnes,A
Inputs,1375..5157,1375,Phosphate fertilizers,5157,Consumption,tonnes,*
Inputs,1375..5510,1375,Phosphate fertilizers,5510,Production,tonnes,*
Inputs,1375..5610,1375,Phosphate fertilizers,5610,Import Quantity,tonnes,NR
Inputs,1375..5622,1375,Phosphate fertilizers,5622,Import Value,1000 US$,Qm
Inputs,1375..5751,1375,Phosphate fertilizers,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1375..5910,1375,Phosphate fertilizers,5910,Export Quantity,tonnes,NR
Inputs,1375..5922,1375,Phosphate fertilizers,5922,Export Value,1000 US$,Qm
Inputs,1376..5157,1376,Single Superphosphate,5157,Consumption,tonnes,NR
Inputs,1376..5510,1376,Single Superphosphate,5510,Production,tonnes,NR
Inputs,1376..5610,1376,Single Superphosphate,5610,Import Quantity,tonnes,NR
Inputs,1376..5751,1376,Single Superphosphate,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1376..5910,1376,Single Superphosphate,5910,Export Quantity,tonnes,NR
Inputs,1377..5157,1377,Concent Superphosphate,5157,Consumption,tonnes,A
Inputs,1377..5510,1377,Concent Superphosphate,5510,Production,tonnes,A
Inputs,1377..5610,1377,Concent Superphosphate,5610,Import Quantity,tonnes,A
Inputs,1377..5751,1377,Concent Superphosphate,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1377..5910,1377,Concent Superphosphate,5910,Export Quantity,tonnes,A
Inputs,1378..5157,1378,Basic Slag,5157,Consumption,tonnes,A
Inputs,1378..5510,1378,Basic Slag,5510,Production,tonnes,A
Inputs,1378..5610,1378,Basic Slag,5610,Import Quantity,tonnes,A
Inputs,1378..5751,1378,Basic Slag,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1378..5910,1378,Basic Slag,5910,Export Quantity,tonnes,A
Inputs,1379..5157,1379,Ammonium Phosphat (P2o5),5157,Consumption,tonnes,A
Inputs,1379..5510,1379,Ammonium Phosphat (P2o5),5510,Production,tonnes,A
Inputs,1379..5610,1379,Ammonium Phosphat (P2o5),5610,Import Quantity,tonnes,A
Inputs,1379..5751,1379,Ammonium Phosphat (P2o5),5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1379..5910,1379,Ammonium Phosphat (P2o5),5910,Export Quantity,tonnes,A
Inputs,1380..5157,1380,Other Phosphate Fertil,5157,Consumption,tonnes,A
Inputs,1380..5510,1380,Other Phosphate Fertil,5510,Production,tonnes,A
Inputs,1380..5610,1380,Other Phosphate Fertil,5610,Import Quantity,tonnes,A
Inputs,1380..5751,1380,Other Phosphate Fertil,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1380..5910,1380,Other Phosphate Fertil,5910,Export Quantity,tonnes,NR
Inputs,1381..5157,1381,Oth Complex Fert (P2o5),5157,Consumption,tonnes,A
Inputs,1381..5510,1381,Oth Complex Fert (P2o5),5510,Production,tonnes,A
Inputs,1381..5610,1381,Oth Complex Fert (P2o5),5610,Import Quantity,tonnes,A
Inputs,1381..5751,1381,Oth Complex Fert (P2o5),5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1381..5910,1381,Oth Complex Fert (P2o5),5910,Export Quantity,tonnes,A
Inputs,1382..5157,1382,Ground Rock Phosphate,5157,Consumption,tonnes,A
Inputs,1382..5510,1382,Ground Rock Phosphate,5510,Production,tonnes,A
Inputs,1382..5610,1382,Ground Rock Phosphate,5610,Import Quantity,tonnes,A
Inputs,1382..5751,1382,Ground Rock Phosphate,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1382..5910,1382,Ground Rock Phosphate,5910,Export Quantity,tonnes,A
Inputs,1386..5157,1386,Potash fertilizers,5157,Consumption,tonnes,NR
Inputs,1386..5510,1386,Potash fertilizers,5510,Production,tonnes,NR
Inputs,1386..5610,1386,Potash fertilizers,5610,Import Quantity,tonnes,NR
Inputs,1386..5622,1386,Potash fertilizers,5622,Import Value,1000 US$,Qm
Inputs,1386..5751,1386,Potash fertilizers,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1386..5910,1386,Potash fertilizers,5910,Export Quantity,tonnes,NR
Inputs,1386..5922,1386,Potash fertilizers,5922,Export Value,1000 US$,Qm
Inputs,1387..5157,1387,Potassium Sulphate,5157,Consumption,tonnes,NR
Inputs,1387..5510,1387,Potassium Sulphate,5510,Production,tonnes,NR
Inputs,1387..5610,1387,Potassium Sulphate,5610,Import Quantity,tonnes,NR
Inputs,1387..5751,1387,Potassium Sulphate,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1387..5910,1387,Potassium Sulphate,5910,Export Quantity,tonnes,NR
Inputs,1388..5157,1388,Muriate Over 45% K2o,5157,Consumption,tonnes,A
Inputs,1388..5510,1388,Muriate Over 45% K2o,5510,Production,tonnes,A
Inputs,1388..5610,1388,Muriate Over 45% K2o,5610,Import Quantity,tonnes,A
Inputs,1388..5751,1388,Muriate Over 45% K2o,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1388..5910,1388,Muriate Over 45% K2o,5910,Export Quantity,tonnes,A
Inputs,1389..5157,1389,Muriate 20-45% K2o,5157,Consumption,tonnes,A
Inputs,1389..5510,1389,Muriate 20-45% K2o,5510,Production,tonnes,A
Inputs,1389..5610,1389,Muriate 20-45% K2o,5610,Import Quantity,tonnes,A
Inputs,1389..5751,1389,Muriate 20-45% K2o,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1389..5910,1389,Muriate 20-45% K2o,5910,Export Quantity,tonnes,A
Inputs,1390..5157,1390,Crude Salts To 20% K2o,5157,Consumption,tonnes,A
Inputs,1390..5510,1390,Crude Salts To 20% K2o,5510,Production,tonnes,A
Inputs,1390..5610,1390,Crude Salts To 20% K2o,5610,Import Quantity,tonnes,A
Inputs,1390..5751,1390,Crude Salts To 20% K2o,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1390..5910,1390,Crude Salts To 20% K2o,5910,Export Quantity,tonnes,A
Inputs,1391..5157,1391,Other Potash Fertilizers,5157,Consumption,tonnes,NR
Inputs,1391..5510,1391,Other Potash Fertilizers,5510,Production,tonnes,NR
Inputs,1391..5610,1391,Other Potash Fertilizers,5610,Import Quantity,tonnes,NR
Inputs,1391..5751,1391,Other Potash Fertilizers,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1391..5910,1391,Other Potash Fertilizers,5910,Export Quantity,tonnes,NR
Inputs,1392..5157,1392,Complex Fertilizer (K2o),5157,Consumption,tonnes,A
Inputs,1392..5510,1392,Complex Fertilizer (K2o),5510,Production,tonnes,A
Inputs,1392..5610,1392,Complex Fertilizer (K2o),5610,Import Quantity,tonnes,A
Inputs,1392..5751,1392,Complex Fertilizer (K2o),5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1392..5910,1392,Complex Fertilizer (K2o),5910,Export Quantity,tonnes,A
Inputs,1397..5622,1397,"Fertilizers Manufactured, nes",5622,Import Value,1000 US$,Qm
Inputs,1397..5922,1397,"Fertilizers Manufactured, nes",5922,Export Value,1000 US$,Qm
Inputs,1398..5622,1398,Natural Sodium Nitrate,5622,Import Value,1000 US$,Qm
Inputs,1398..5922,1398,Natural Sodium Nitrate,5922,Export Value,1000 US$,Qm
Inputs,1399..5622,1399,Natural Phosphates,5622,Import Value,1000 US$,Qm
Inputs,1399..5922,1399,Natural Phosphates,5922,Export Value,1000 US$,Qm
Inputs,1400..5622,1400,Natural Potassic Salts,5622,Import Value,1000 US$,Qm
Inputs,1400..5922,1400,Natural Potassic Salts,5922,Export Value,1000 US$,Qm
Inputs,1401..5622,1401,"Fertilizers, Organic",5622,Import Value,1000 US$,Qm
Inputs,1401..5922,1401,"Fertilizers, Organic",5922,Export Value,1000 US$,Qm
Inputs,1402..5157,1402,Ammonia,5157,Consumption,tonnes,NR
Inputs,1402..5510,1402,Ammonia,5510,Production,tonnes,NR
Inputs,1402..5610,1402,Ammonia,5610,Import Quantity,tonnes,NR
Inputs,1402..5751,1402,Ammonia,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1402..5910,1402,Ammonia,5910,Export Quantity,tonnes,NR
Inputs,1403..5157,1403,Phosphoric Acid,5157,Consumption,tonnes,NR
Inputs,1403..5510,1403,Phosphoric Acid,5510,Production,tonnes,NR
Inputs,1403..5610,1403,Phosphoric Acid,5610,Import Quantity,tonnes,NR
Inputs,1403..5751,1403,Phosphoric Acid,5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1403..5910,1403,Phosphoric Acid,5910,Export Quantity,tonnes,NR
Inputs,1416..5622,1416,Insecticides,5622,Import Value,1000 US$,W
Inputs,1416..5922,1416,Insecticides,5922,Export Value,1000 US$,W
Inputs,1417..5622,1417,Fungicides,5622,Import Value,1000 US$,W
Inputs,1417..5922,1417,Fungicides,5922,Export Value,1000 US$,W
Inputs,1418..5622,1418,Herbicides,5622,Import Value,1000 US$,W
Inputs,1418..5922,1418,Herbicides,5922,Export Value,1000 US$,W
Inputs,1419..5622,1419,"Disinfectants,etc",5622,Import Value,1000 US$,W
Inputs,1419..5922,1419,"Disinfectants,etc",5922,Export Value,1000 US$,W
Inputs,1422..5622,1422,Mercury compounds etc. excl. amalgams,5622,Import Value,1000 US$,W
Inputs,1442..5622,1442,Hazardous pesticides,5622,Import Value,1000 US$,W
Inputs,1443..5622,1443,Insecticides (excl. Haz. pest.),5622,Import Value,1000 US$,W
Inputs,1443..5922,1443,Insecticides (excl. Haz. pest.),5922,Export Value,1000 US$,W
Inputs,1444..5622,1444,Fungicides (excl. Haz. pest.),5622,Import Value,1000 US$,W
Inputs,1445..5622,1445,Herbicides (excl. Haz. pest.),5622,Import Value,1000 US$,W
Inputs,1446..5622,1446,"Disinfectants, etc (excl. Haz. pest.)",5622,Import Value,1000 US$,W
Inputs,1818..5157,1818,Total Fertilizers + (Total),5157,Consumption,tonnes,
Inputs,1818..5510,1818,Total Fertilizers + (Total),5510,Production,tonnes,
Inputs,1818..5610,1818,Total Fertilizers + (Total),5610,Import Quantity,tonnes,
Inputs,1818..5751,1818,Total Fertilizers + (Total),5751,Prices Paid by Farmers,LCU/Mt,NR
Inputs,1818..5910,1818,Total Fertilizers + (Total),5910,Export Quantity,tonnes,
Inputs,2510..5610,2510,Phosphate rock,5610,Import Quantity,tonnes,NV
Inputs,2510..5850,2510,Phosphate rock,5850,Non-fertilizer use,tonnes,NV
Inputs,2510..5910,2510,Phosphate rock,5910,Export Quantity,tonnes,NV
Inputs,2814..5610,2814,"Ammonia, anhydrous",5610,Import Quantity,tonnes,NV
Inputs,2814..5850,2814,"Ammonia, anhydrous",5850,Non-fertilizer use,tonnes,NV
Inputs,2814..5910,2814,"Ammonia, anhydrous",5910,Export Quantity,tonnes,NV
Inputs,283421..5157,283421,Potassium nitrate,5157,Consumption,tonnes,NV
Inputs,283421..5510,283421,Potassium nitrate,5510,Production,tonnes,NV
Inputs,283421..5610,283421,Potassium nitrate,5610,Import Quantity,tonnes,NV
